fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,shared_stores,
7868704.409091,2,1,3840,35.9739,82.1165,1370964.681818,1280,5,2,5,0,0.320167,64,1360,1,214,1500,28,4,440765.590909,4,18,1,0,6006,1680,512,256,3,7871264.818182,5,1,32,4,0.4375,0.320232,1000,2560,6000,1,
8181598.227273,2,1,5760,45.2126,77.404,1037133.000000,1920,5,2,5,0,0.254733,64,1904,1,214,750,28,8,322241.363636,4,18,1,0,6006,3360,768,384,3,8182185.954545,5,1,32,6,0.583333,0.254796,1000,3840,6000,1,
8071835.545455,2,1,7680,49.7332,75.6829,925542.727273,2560,5,2,5,0,0.231568,64,2448,1,214,500,28,12,282131.909091,4,18,1,0,6006,5040,1024,512,3,8072447.727273,5,1,32,8,0.65625,0.231636,1000,5120,6000,1,
7979020.636364,2,1,9600,52.4581,74.8402,866177.363636,3200,5,2,5,0,0.219535,64,2992,1,214,375,28,16,266261.136364,4,18,1,0,6006,6720,1280,640,3,7980463.454545,5,1,32,10,0.7,0.219604,1000,6400,6000,1,
7888584.727273,2,1,11520,53.1512,72.7959,826037.136364,3840,5,2,5,0,0.216665,64,3536,1,214,300,28,20,261053.227273,4,18,1,0,6006,8400,1536,768,3,7890514.090909,5,1,32,12,0.729167,0.21674,1000,7680,6000,1,
7671401.954545,2,1,7680,37.2259,79.4152,1374774.863636,2560,5,2,5,0,0.3094,64,2640,1,100,1500,60,4,319390.409091,4,18,1,0,6006,3600,1024,512,3,7673696.090909,5,1,64,4,0.46875,0.309462,1000,5120,6000,1,
7996869.636364,2,1,11520,48.3382,77.341,1041856.636364,3840,5,2,5,0,0.238257,64,3696,1,100,750,60,8,228941.136364,4,18,1,0,6006,7200,1536,768,3,7998501.272727,5,1,64,6,0.625,0.238321,1000,7680,6000,1,
7918790.045455,2,1,15360,52.9271,75.2741,921173.136364,5120,5,2,5,0,0.217587,64,4752,1,100,500,60,12,207914.636364,4,18,1,0,6006,10800,2048,1024,3,7920017.272727,5,1,64,8,0.703125,0.217658,1000,10240,6000,1,
7849779.500000,2,1,19200,53.281,71.0414,850560.863636,6400,5,2,5,0,0.216144,64,5808,1,100,375,60,16,208647.136364,4,18,1,0,6006,14400,2560,1280,3,7850572.545455,5,1,64,10,0.75,0.216212,1000,12800,6000,1,
7782533.590909,2,1,23040,56.1135,71.8253,804366.090909,7680,5,2,5,0,0.205229,64,6864,1,100,300,60,20,212201.909091,4,18,1,0,6006,18000,3072,1536,3,7783848.363636,5,1,64,12,0.78125,0.205298,1000,15360,6000,1,
7591019.818182,2,1,11520,37.0906,77.1484,1372266.090909,3840,5,2,5,0,0.310528,64,3920,1,65,1500,92,4,280047.500000,4,18,1,0,6006,5520,1536,768,3,7593226.772727,5,1,96,4,0.479167,0.310591,1000,7680,6000,1,
7930341.727273,2,1,17280,46.137,71.9738,1025491.181818,5760,5,2,5,0,0.249629,64,5488,1,65,750,92,8,213425.181818,4,18,1,0,6006,11040,2304,1152,3,7930694.409091,5,1,96,6,0.638889,0.249691,1000,11520,6000,1,
7849835.045455,2,1,23040,52.3589,72.6043,900689.227273,7680,5,2,5,0,0.219955,64,7056,1,65,500,92,12,200963.363636,4,18,1,0,6006,16560,3072,1536,3,7852243.227273,5,1,96,8,0.71875,0.22002,1000,15360,6000,1,
7690616.636364,2,1,28800,42.4214,55.1478,800186.181818,9600,5,2,5,0,0.271491,64,8624,1,65,375,92,16,232294.318182,4,18,1,0,6006,22080,3840,1920,3,7692209.500000,5,1,96,10,0.766667,0.271561,1000,19200,6000,1,
7517243.409091,2,1,15360,37.9006,77.6204,1362189.000000,5120,5,2,5,0,0.30389,64,5200,1,48,1500,124,4,264004.954545,4,18,1,0,6006,7440,2048,1024,3,7518042.500000,5,1,128,4,0.484375,0.303953,1000,10240,6000,1,
7895677.045455,2,1,23040,48.1727,73.9932,1015744.590909,7680,5,2,5,0,0.239075,64,7280,1,48,750,124,8,204104.181818,4,18,1,0,6006,14880,3072,1536,3,7896162.181818,5,1,128,6,0.645833,0.23914,1000,15360,6000,1,
7619532.136364,2,1,30720,40.7317,55.6124,857529.409091,10240,5,2,5,0,0.282764,64,9360,1,48,500,124,12,227365.772727,4,18,1,0,6006,22320,4096,2048,3,7616522.545455,5,1,128,8,0.726562,0.282826,1000,20480,6000,1,
7206862.375000,2,1,5120,19.9469,97.8727,3060170.625000,1280,5,2,5,0,0.577473,64,1360,1,230,3000,26,2,883211.562500,4,18,1,0,6008,1040,768,256,4,7212816.375000,5,1,32,4,0.203125,0.577534,1000,3840,6000,1,
8066233.250000,2,1,7680,37.0307,90.8488,1488533.812500,1920,5,2,5,0,0.311031,64,1904,1,230,1000,26,6,459287.687500,4,18,1,0,6008,3120,1152,384,4,8070415.562500,5,1,32,6,0.40625,0.311093,1000,5760,6000,1,
7976823.500000,2,1,10240,44.4496,87.2398,1197552.562500,2560,5,2,5,0,0.259103,64,2448,1,230,600,26,10,360085.562500,4,18,1,0,6008,5200,1536,512,4,7979974.687500,5,1,32,8,0.507812,0.25917,1000,7680,6000,1,
7814942.625000,2,1,12800,49.7525,87.0691,1067294.375000,3200,5,2,5,0,0.231479,64,2992,1,230,428,26,14,321654.062500,4,18,1,0,6008,7280,1920,640,4,7818041.687500,5,1,32,10,0.56875,0.231546,1000,9600,6000,1,
7721247.812500,2,1,15360,52.8804,86.4024,993856.375000,3840,5,2,5,0,0.217781,64,3536,1,230,333,26,18,302973.250000,4,18,1,0,6008,9360,2304,768,4,7723881.875000,5,1,32,12,0.609375,0.21785,1000,11520,6000,1,
7287434.375000,2,1,10240,22.1913,97.5235,2855076.000000,2560,5,2,5,0,0.519057,64,2640,1,103,3000,58,2,634742.187500,4,18,1,0,6008,2320,1536,512,4,7294082.250000,5,1,64,4,0.226562,0.519122,1000,7680,6000,1,
8084355.625000,2,1,15360,40.7198,89.4749,1432151.375000,3840,5,2,5,0,0.28284,64,3696,1,103,1000,58,6,312304.187500,4,18,1,0,6008,6960,2304,768,4,8090889.000000,5,1,64,6,0.453125,0.282909,1000,11520,6000,1,
8035917.562500,2,1,20480,50.1657,88.1846,1147095.125000,5120,5,2,5,0,0.22957,64,4752,1,103,600,58,10,248517.125000,4,18,1,0,6008,11600,3072,1024,4,8041279.375000,5,1,64,8,0.566406,0.229639,1000,15360,6000,1,
7829599.812500,2,1,25600,51.5199,80.7539,1003945.437500,6400,5,2,5,0,0.223534,64,5808,1,103,428,58,14,239894.750000,4,18,1,0,6008,16240,3840,1280,4,7833707.062500,5,1,64,10,0.634375,0.223603,1000,19200,6000,1,
7783329.812500,2,1,30720,55.342,80.9888,928639.687500,7680,5,2,5,0,0.208092,64,6864,1,103,333,58,18,232875.812500,4,18,1,0,6008,20880,4608,1536,4,7786195.000000,5,1,64,12,0.679688,0.20816,1000,23040,6000,1,
7255868.250000,2,1,15360,21.9425,92.6852,2796951.375000,3840,5,2,5,0,0.524944,64,3920,1,66,3000,90,2,556460.750000,4,18,1,0,6008,3600,2304,768,4,7260153.187500,5,1,96,4,0.234375,0.525008,1000,11520,6000,1,
8011071.875000,2,1,23040,38.5168,81.3476,1389703.375000,5760,5,2,5,0,0.299027,64,5488,1,66,1000,90,6,286057.000000,4,18,1,0,6008,10800,3456,1152,4,8014285.750000,5,1,96,6,0.46875,0.29909,1000,17280,6000,1,
8008282.000000,2,1,30720,48.236,81.4995,1105556.312500,7680,5,2,5,0,0.238761,64,7056,1,66,600,90,10,235506.812500,4,18,1,0,6008,18000,4608,1536,4,8006495.125000,5,1,96,8,0.585938,0.238826,1000,23040,6000,1,
7840505.500000,2,1,38400,42.914,64.6525,925236.250000,9600,5,2,5,0,0.268381,64,8624,1,66,428,90,14,270364.937500,4,18,1,0,6008,25200,5760,1920,4,7838514.750000,5,1,96,10,0.65625,0.268444,1000,28800,6000,1,
7296331.187500,2,1,20480,21.905,91.592,2786372.437500,5120,5,2,5,0,0.525841,64,5200,1,49,3000,122,2,532176.812500,4,18,1,0,6008,4880,3072,1024,4,7303229.187500,5,1,128,4,0.238281,0.525908,1000,15360,6000,1,
8145550.125000,2,1,30720,39.6053,82.8015,1388413.750000,7680,5,2,5,0,0.290806,64,7280,1,49,1000,122,6,270958.687500,4,18,1,0,6008,14640,4608,1536,4,8149852.562500,5,1,128,6,0.476562,0.29087,1000,23040,6000,1,
7946051.250000,2,1,40960,38.8348,64.9526,1048733.625000,10240,5,2,5,0,0.296573,64,9360,1,49,600,122,10,279382.750000,4,18,1,0,6008,24400,6144,2048,4,7961416.937500,5,1,128,8,0.595703,0.296641,1000,30720,6000,1,
8681711.384615,2,1,9600,24.7884,99.1535,2432962.615385,1920,5,2,5,0,0.464672,64,1904,1,250,1500,24,4,740364.153846,4,18,1,0,6010,2400,1536,384,5,8686889.307692,5,1,32,6,0.25,0.464734,1000,7680,6000,1,
8961042.307692,2,1,12800,35.9354,95.8278,1632511.923077,2560,5,2,5,0,0.320508,64,2448,1,250,750,24,8,484317.307692,4,18,1,0,6010,4800,2048,512,5,8963266.692308,5,1,32,8,0.375,0.320575,1000,10240,6000,1,
8745849.846154,2,1,16000,42.1066,93.5703,1359179.076923,3200,5,2,5,0,0.273528,64,2992,1,250,500,24,12,404614.153846,4,18,1,0,6010,7200,2560,640,5,8748309.076923,5,1,32,10,0.45,0.273591,1000,12800,6000,1,
8584878.461538,2,1,19200,46.5578,93.1157,1221812.846154,3840,5,2,5,0,0.247371,64,3536,1,250,375,24,16,366125.153846,4,18,1,0,6010,9600,3072,768,5,8587459.923077,5,1,32,12,0.5,0.247434,1000,15360,6000,1,
8369495.538462,2,1,19200,28.2176,96.617,2235449.615385,3840,5,2,5,0,0.408193,64,3696,1,107,1500,56,4,482648.153846,4,18,1,0,6010,5600,3072,768,5,8375803.692308,5,1,64,6,0.291667,0.408256,1000,15360,6000,1,
8651348.000000,2,1,25600,41.1511,93.9342,1492427.000000,5120,5,2,5,0,0.279879,64,4752,1,107,750,56,8,319844.000000,4,18,1,0,6010,11200,4096,1024,5,8653735.769231,5,1,64,8,0.4375,0.279944,1000,20480,6000,1,
8393783.615385,2,1,32000,45.0325,85.6619,1225526.000000,6400,5,2,5,0,0.255754,64,5808,1,107,500,56,12,284192.846154,4,18,1,0,6010,16800,5120,1280,5,8396133.230769,5,1,64,10,0.525,0.255815,1000,25600,6000,1,
8310318.230769,2,1,38400,49.9954,85.5922,1107216.846154,7680,5,2,5,0,0.230354,64,6864,1,107,375,56,16,252376.307692,4,18,1,0,6010,22400,6144,1536,5,8313989.384615,5,1,64,12,0.583333,0.230421,1000,30720,6000,1,
8235024.846154,2,1,28800,26.6399,86.9526,2151583.846154,5760,5,2,5,0,0.432368,64,5488,1,68,1500,88,4,438621.076923,4,18,1,0,6010,8800,4608,1152,5,8240203.076923,5,1,96,6,0.305556,0.432434,1000,23040,6000,1,
8573455.769231,2,1,38400,39.7283,86.4487,1437344.076923,7680,5,2,5,0,0.289905,64,7056,1,68,750,88,8,289660.923077,4,18,1,0,6010,17600,6144,1536,5,8579704.230769,5,1,96,8,0.458333,0.28997,1000,30720,6000,1,
8387341.538462,2,1,48000,38.6358,70.0596,1118068.000000,9600,5,2,5,0,0.298101,64,8624,1,68,500,88,12,320908.538462,4,18,1,0,6010,26400,7680,1920,5,8391961.846154,5,1,96,10,0.55,0.298169,1000,38400,6000,1,
8229468.769231,2,1,38400,27.4909,87.9708,2143455.230769,7680,5,2,5,0,0.418986,64,7280,1,50,1500,120,4,396050.076923,4,18,1,0,6010,12000,6144,1536,5,8234284.000000,5,1,128,6,0.3125,0.419048,1000,30720,6000,1,
8519501.538462,2,1,51200,33.1016,70.6168,1338900.153846,10240,5,2,5,0,0.347956,64,9360,1,50,750,120,8,355233.076923,4,18,1,0,6010,24000,8192,2048,5,8518627.846154,5,1,128,8,0.46875,0.348019,1000,40960,6000,1,
7605731.454545,2,1,11520,12.0367,104.767,5484115.363636,1920,5,2,5,0,0.957018,64,1904,1,272,3000,22,2,1454233.909091,4,18,1,0,6012,1320,1920,384,6,7618771.363636,5,1,32,6,0.114583,0.957074,1000,9600,6000,1,
9082951.272727,2,1,15360,26.2063,101.378,2371242.181818,2560,5,2,5,0,0.439526,64,2448,1,272,1000,22,6,699530.545455,4,18,1,0,6012,3960,2560,512,6,9087579.727273,5,1,32,8,0.257812,0.439589,1000,12800,6000,1,
8855105.454545,2,1,19200,33.9575,98.5221,1779973.454545,3200,5,2,5,0,0.339181,64,2992,1,272,600,22,10,522896.636364,4,18,1,0,6012,6600,3200,640,6,8858292.727273,5,1,32,10,0.34375,0.339247,1000,16000,6000,1,
8600256.545455,2,1,23040,39.2651,97.5166,1519984.090909,3840,5,2,5,0,0.293327,64,3536,1,272,428,22,14,451633.454545,4,18,1,0,6012,9240,3840,768,6,8603649.727273,5,1,32,12,0.401042,0.29339,1000,19200,6000,1,
7357171.272727,2,1,23040,14.1379,100.436,4641905.545455,3840,5,2,5,0,0.814777,64,3696,1,111,3000,54,2,998291.272727,4,18,1,0,6012,3240,3840,768,6,7367944.636364,5,1,64,6,0.140625,0.814832,1000,19200,6000,1,
8796904.272727,2,1,30720,31.2346,98.618,2066007.272727,5120,5,2,5,0,0.368752,64,4752,1,111,1000,54,6,440494.090909,4,18,1,0,6012,9720,5120,1024,6,8801366.909091,5,1,64,8,0.316406,0.368822,1000,25600,6000,1,
8557174.090909,2,1,38400,37.9107,89.7725,1528549.909091,6400,5,2,5,0,0.303809,64,5808,1,111,600,54,10,350076.090909,4,18,1,0,6012,16200,6400,1280,6,8562194.363636,5,1,64,10,0.421875,0.303872,1000,32000,6000,1,
8337382.818182,2,1,46080,44.1677,89.5283,1311954.272727,7680,5,2,5,0,0.26076,64,6864,1,111,428,54,14,296401.272727,4,18,1,0,6012,22680,7680,1536,6,8341295.818182,5,1,64,12,0.492188,0.260824,1000,38400,6000,1,
7232791.454545,2,1,34560,13.5646,89.8522,4368219.818182,5760,5,2,5,0,0.84921,64,5488,1,69,3000,86,2,888426.181818,4,18,1,0,6012,5160,5760,1152,6,7244240.272727,5,1,96,6,0.149306,0.849267,1000,28800,6000,1,
8690066.727273,2,1,46080,30.6297,90.1737,1949186.363636,7680,5,2,5,0,0.376043,64,7056,1,69,1000,86,6,386738.181818,4,18,1,0,6012,15480,7680,1536,6,8692077.727273,5,1,96,8,0.335938,0.376106,1000,38400,6000,1,
8489568.181818,2,1,57600,33.4675,73.8963,1365798.818182,9600,5,2,5,0,0.344147,64,8624,1,69,600,86,10,386012.000000,4,18,1,0,6012,25800,9600,1920,6,8494613.636364,5,1,96,10,0.447917,0.344214,1000,48000,6000,1,
7221440.909091,2,1,46080,14.1894,90.8125,4261350.636364,7680,5,2,5,0,0.811806,64,7280,1,50,3000,118,2,817226.181818,4,18,1,0,6012,7080,7680,1536,6,7232148.818182,5,1,128,6,0.153646,0.811871,1000,38400,6000,1,
8603847.272727,2,1,61440,26.3338,74.9049,1785403.909091,10240,5,2,5,0,0.437397,64,9360,1,50,1000,118,6,472299.454545,4,18,1,0,6012,21240,10240,2048,6,8595392.818182,5,1,128,8,0.345703,0.437461,1000,51200,6000,1,
9746075.200000,2,1,17920,16.2756,104.164,3934024.300000,2560,5,2,5,0,0.707746,64,2448,1,300,1500,20,4,1144868.800000,4,18,1,0,6014,2800,3072,512,7,9758173.000000,5,1,32,8,0.15625,0.707806,1000,15360,6000,1,
9770654.900000,2,1,22400,25.4275,101.71,2462712.800000,3200,5,2,5,0,0.452995,64,2992,1,300,750,20,8,712158.000000,4,18,1,0,6014,5600,3840,640,7,9778419.800000,5,1,32,10,0.25,0.453052,1000,19200,6000,1,
9428243.900000,2,1,26880,31.2155,99.8897,1969112.000000,3840,5,2,5,0,0.368982,64,3536,1,300,500,20,12,571245.300000,4,18,1,0,6014,8400,4608,768,7,9434847.500000,5,1,32,12,0.3125,0.369047,1000,23040,6000,1,
9206379.600000,2,1,35840,20.3996,100.094,3215404.900000,5120,5,2,5,0,0.564651,64,4752,1,115,1500,52,4,678578.000000,4,18,1,0,6014,7280,6144,1024,7,9216686.900000,5,1,64,8,0.203125,0.564716,1000,30720,6000,1,
9194895.100000,2,1,44800,29.9323,91.7925,1989716.200000,6400,5,2,5,0,0.384807,64,5808,1,115,750,52,8,443666.700000,4,18,1,0,6014,14560,7680,1280,7,9202027.300000,5,1,64,10,0.325,0.384868,1000,38400,6000,1,
8891740.800000,2,1,53760,37.4296,91.8273,1589307.600000,7680,5,2,5,0,0.307713,64,6864,1,115,500,52,12,357509.400000,4,18,1,0,6014,21840,9216,1536,7,8896644.000000,5,1,64,12,0.40625,0.307778,1000,46080,6000,1,
9045977.300000,2,1,53760,20.4347,92.8552,3012158.700000,7680,5,2,5,0,0.563683,64,7056,1,71,1500,84,4,593554.200000,4,18,1,0,6014,11760,9216,1536,7,9059040.100000,5,1,96,8,0.21875,0.563747,1000,46080,6000,1,
9068353.600000,2,1,67200,26.8617,76.2873,1772182.200000,9600,5,2,5,0,0.428801,64,8624,1,71,750,84,8,482475.100000,4,18,1,0,6014,23520,11520,1920,7,9075078.100000,5,1,96,10,0.35,0.428863,1000,57600,6000,1,
8844790.100000,2,1,71680,17.7777,77.3685,2741776.000000,10240,5,2,5,0,0.647944,64,9360,1,51,1500,116,4,711826.300000,4,18,1,0,6014,16240,12288,2048,7,8854646.000000,5,1,128,8,0.226562,0.648003,1000,61440,6000,1,
7996827.375000,2,1,20480,7.58654,107.79,8935301.625000,2560,5,2,5,0,1.51843,64,2448,1,333,3000,18,2,2333084.000000,4,18,1,0,6016,1440,3584,512,8,8026145.500000,5,1,32,8,0.0703125,1.51848,1000,17920,6000,1,
9978781.250000,2,1,25600,18.1232,107.289,3652897.250000,3200,5,2,5,0,0.635585,64,2992,1,333,1000,18,6,1044823.250000,4,18,1,0,6016,4320,4480,640,8,9990733.000000,5,1,32,10,0.16875,0.63565,1000,22400,6000,1,
9562578.875000,2,1,30720,24.7438,105.468,2633126.125000,3840,5,2,5,0,0.465513,64,3536,1,333,600,18,10,751374.125000,4,18,1,0,6016,7200,5376,768,8,9569962.375000,5,1,32,12,0.234375,0.465571,1000,26880,6000,1,
7578847.875000,2,1,40960,9.9278,101.661,6679238.125000,5120,5,2,5,0,1.16033,64,4752,1,120,3000,50,2,1442350.875000,4,18,1,0,6016,4000,7168,1024,8,7603006.625000,5,1,64,8,0.0976562,1.16038,1000,35840,6000,1,
9459965.750000,2,1,51200,22.5547,96.2335,2767833.375000,6400,5,2,5,0,0.510698,64,5808,1,120,1000,50,6,615330.875000,4,18,1,0,6016,12000,8960,1280,8,9468853.625000,5,1,64,10,0.234375,0.510758,1000,44800,6000,1,
9090170.125000,2,1,61440,31.2358,95.9563,1994441.750000,7680,5,2,5,0,0.368743,64,6864,1,120,600,50,10,441627.125000,4,18,1,0,6016,20000,10752,1536,8,9094767.500000,5,1,64,12,0.325521,0.368808,1000,53760,6000,1,
7492343.250000,2,1,61440,10.2173,95.4701,6145488.125000,7680,5,2,5,0,1.12746,64,7056,1,73,3000,82,2,1260858.625000,4,18,1,0,6016,6560,10752,1536,8,7517606.500000,5,1,96,8,0.106771,1.1275,1000,53760,6000,1,
9471350.125000,2,1,76800,20.7029,80.6033,2434517.125000,9600,5,2,5,0,0.556384,64,8624,1,73,1000,82,6,651692.125000,4,18,1,0,6016,19680,13440,1920,8,9482593.875000,5,1,96,10,0.25625,0.556444,1000,67200,6000,1,
7326843.625000,2,1,81920,9.09873,80.7482,5604244.000000,10240,5,2,5,0,1.26607,64,9360,1,52,3000,114,2,1429990.875000,4,18,1,0,6016,9120,14336,2048,8,7352437.875000,5,1,128,8,0.111328,1.26611,1000,71680,6000,1,
7141136.453125,3,1,1920,35.2468,35.1528,519208.828125,1920,5,2,5,0,0.326768,64,1904,1,187,500,32,12,275559.687500,4,20,1,0,6002,1920,0,384,1,7140489.218750,5,1,32,4,1,0.326838,1000,0,6000,1,
7299947.953125,3,1,2880,31.9115,31.7946,447704.437500,2880,5,2,5,0,0.360937,64,2720,1,187,333,32,18,340042.500000,4,20,1,0,6002,2880,0,576,1,7300217.156250,5,1,32,6,1,0.360998,1000,0,6000,1,
7331621.531250,3,1,3840,31.254,31.1706,436170.828125,3840,5,2,5,0,0.368532,64,3536,1,187,250,32,24,351830.296875,4,20,1,0,6002,3840,0,768,1,7331921.484375,5,1,32,8,1,0.368593,1000,0,6000,1,
7311882.234375,3,1,4800,31.5399,31.4558,432574.953125,4800,5,2,5,0,0.365184,64,4352,1,187,200,32,30,348992.875000,4,20,1,0,6002,4800,0,960,1,7313109.093750,5,1,32,10,1,0.365252,1000,0,6000,1,
7335076.078125,3,1,5760,29.9332,29.734,410784.578125,5760,5,2,5,0,0.384801,64,5168,1,187,166,32,36,371233.453125,4,20,1,0,6002,5760,0,1152,1,7335440.500000,5,1,32,12,1,0.384857,1000,0,6000,1,
7066172.843750,3,1,3840,33.9842,33.7123,508513.000000,3840,5,2,5,0,0.338915,64,3696,1,93,500,64,12,272769.296875,4,20,1,0,6002,3840,0,768,1,7066246.296875,5,1,64,4,1,0.338981,1000,0,6000,1,
7115823.734375,3,1,5760,33.2943,32.9949,495650.093750,5760,5,2,5,0,0.345944,64,5280,1,93,333,64,18,266752.500000,4,20,1,0,6002,5760,0,1152,1,7106129.187500,5,1,64,6,1,0.346005,1000,0,6000,1,
7146555.187500,3,1,7680,32.3142,32.0556,494079.734375,7680,5,2,5,0,0.356435,64,6864,1,93,250,64,24,277177.812500,4,20,1,0,6002,7680,0,1536,1,7157180.546875,5,1,64,8,1,0.3565,1000,0,6000,1,
7165233.046875,3,1,9600,32.6448,32.3837,486858.625000,9600,5,2,5,0,0.352807,64,8448,1,93,200,64,30,254681.828125,4,20,1,0,6002,9600,0,1920,1,7165260.140625,5,1,64,10,1,0.352889,1000,0,6000,1,
7156189.421875,3,1,11520,32.7964,32.4039,492838.406250,11520,5,2,5,0,0.351198,64,10032,1,93,166,64,36,276292.187500,4,20,1,0,6002,11520,0,2304,1,7160431.218750,5,1,64,12,1,0.351258,1000,0,6000,1,
6961967.718750,3,1,5760,35.5701,35.2856,548941.859375,5760,5,2,5,0,0.323804,64,5488,1,62,500,96,12,227877.890625,4,20,1,0,6002,5760,0,1152,1,6957757.687500,5,1,96,4,1,0.323867,1000,0,6000,1,
7025263.421875,3,1,8640,35.4683,35.1494,575107.875000,8640,5,2,5,0,0.324735,64,7840,1,62,333,96,18,171506.875000,4,20,1,0,6002,8640,0,1728,1,7024638.765625,5,1,96,6,1,0.324797,1000,0,6000,1,
7085559.015625,3,1,11520,34.4243,34.1489,550405.250000,11520,5,2,5,0,0.334586,64,10192,1,62,250,96,24,212546.625000,4,20,1,0,6002,11520,0,2304,1,7077861.859375,5,1,96,8,1,0.334647,1000,0,6000,1,
7148037.765625,3,1,14400,29.3339,29.0993,549585.000000,14400,5,2,5,0,0.39266,64,12544,1,62,200,96,30,237115.000000,4,20,1,0,6002,14400,0,2880,1,7147772.250000,5,1,96,10,1,0.392719,1000,0,6000,1,
6867309.687500,3,1,7680,36.4202,35.7404,576416.296875,7680,5,2,5,0,0.316246,64,7280,1,46,500,128,12,212564.453125,4,20,1,0,6002,7680,0,1536,1,6869173.140625,5,1,128,4,1,0.316308,1000,0,6000,1,
6945413.187500,3,1,11520,35.8241,35.1202,591416.015625,11520,5,2,5,0,0.321502,64,10400,1,46,333,128,18,197320.031250,4,20,1,0,6002,11520,0,2304,1,6942772.593750,5,1,128,6,1,0.321571,1000,0,6000,1,
7036142.640625,3,1,15360,29.8419,29.2849,554237.578125,15360,5,2,5,0,0.385972,64,13520,1,46,250,128,24,224209.156250,4,20,1,0,6002,15360,0,3072,1,7036031.703125,5,1,128,8,1,0.386034,1000,0,6000,1,
7251053.625000,3,1,3840,58.8382,75.313,761167.718750,1920,5,2,5,0,0.195727,64,1904,1,200,600,30,10,277305.000000,4,20,1,0,6004,3000,384,384,2,7264196.531250,5,1,32,4,0.78125,0.195791,1000,1920,6000,1,
7190718.250000,3,1,5760,63.5376,76.2451,603486.156250,2880,5,2,5,0,0.18125,64,2720,1,200,375,30,16,347601.312500,4,20,1,0,6004,4800,576,576,2,7175477.156250,5,1,32,6,0.833333,0.18131,1000,2880,6000,1,
7100978.156250,3,1,7680,63.3493,73.5189,586299.593750,3840,5,2,5,0,0.181779,64,3536,1,200,272,30,22,337068.937500,4,20,1,0,6004,6600,768,768,2,7099635.531250,5,1,32,8,0.859375,0.181849,1000,3840,6000,1,
7083593.625000,3,1,9600,63.0939,72.0112,616477.375000,4800,5,2,5,0,0.182515,64,4352,1,200,214,30,28,291000.062500,4,20,1,0,6004,8400,960,960,2,7081870.531250,5,1,32,10,0.875,0.182585,1000,4800,6000,1,
7066208.093750,3,1,11520,62.8578,70.803,574326.562500,5760,5,2,5,0,0.183206,64,5168,1,200,176,30,34,322888.187500,4,20,1,0,6004,10200,1152,1152,2,7065285.937500,5,1,32,12,0.885417,0.183271,1000,5760,6000,1,
7126349.218750,3,1,7680,64.5197,79.2819,766862.218750,3840,5,2,5,0,0.17848,64,3696,1,96,600,62,10,209954.687500,4,20,1,0,6004,6200,768,768,2,7126916.875000,5,1,64,4,0.807292,0.17855,1000,3840,6000,1,
7120406.625000,3,1,11520,63.8645,73.5719,709238.781250,5760,5,2,5,0,0.180309,64,5280,1,96,375,62,16,206351.625000,4,20,1,0,6004,9920,1152,1152,2,7120778.843750,5,1,64,6,0.861111,0.180382,1000,5760,6000,1,
7093901.562500,3,1,15360,63.2831,70.5045,670096.812500,7680,5,2,5,0,0.18197,64,6864,1,96,272,62,22,214411.125000,4,20,1,0,6004,13640,1536,1536,2,7094677.031250,5,1,64,8,0.888021,0.182039,1000,7680,6000,1,
7102117.843750,3,1,19200,62.2021,68.1536,642340.218750,9600,5,2,5,0,0.185135,64,8448,1,96,214,62,28,228037.718750,4,20,1,0,6004,17360,1920,1920,2,7102896.187500,5,1,64,10,0.904167,0.185203,1000,9600,6000,1,
7103988.062500,3,1,23040,62.4752,67.5572,605547.218750,11520,5,2,5,0,0.18432,64,10032,1,96,176,62,34,252729.937500,4,20,1,0,6004,21080,2304,2304,2,7104655.968750,5,1,64,12,0.914931,0.184393,1000,11520,6000,1,
7118364.218750,3,1,11520,63.3145,76.5852,776020.250000,5760,5,2,5,0,0.18188,64,5488,1,63,600,94,10,184965.687500,4,20,1,0,6004,9400,1152,1152,2,7118337.937500,5,1,96,4,0.815972,0.181949,1000,5760,6000,1,
7149773.281250,3,1,17280,60.1272,68.1842,710875.187500,8640,5,2,5,0,0.191525,64,7840,1,63,375,94,16,190632.312500,4,20,1,0,6004,15040,1728,1728,2,7150857.531250,5,1,96,6,0.87037,0.191594,1000,8640,6000,1,
7109971.750000,3,1,23040,62.4549,68.4946,651120.500000,11520,5,2,5,0,0.184383,64,10192,1,63,272,94,22,219529.093750,4,20,1,0,6004,20680,2304,2304,2,7111521.281250,5,1,96,8,0.897569,0.184453,1000,11520,6000,1,
