Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
2,1,23040,101.576,100.763,6400,5,2,5,0,2,0.340187,64,5808,1,93,300,Tesla C2050,64,20,4,17,1,0,6002,23040,0,1280,1,12,1,64,10,1,0.340239,1000,0,24,1,
2,1,27648,101.761,100.947,7680,5,2,5,0,2,0.33956,64,6864,1,93,250,Tesla C2050,64,24,4,17,1,0,6002,27648,0,1536,1,12,1,64,12,1,0.339619,1000,0,24,1,
2,1,13824,99.1799,98.3864,3840,5,2,5,0,2,0.348402,64,3920,1,62,750,Tesla C2050,96,8,4,17,1,0,6002,13824,0,768,1,12,1,96,4,1,0.348458,1000,0,24,1,
2,1,20736,102.399,101.58,5760,5,2,5,0,2,0.337443,64,5488,1,62,500,Tesla C2050,96,12,4,17,1,0,6002,20736,0,1152,1,12,1,96,6,1,0.337504,1000,0,24,1,
2,1,27648,102.575,101.755,7680,5,2,5,0,2,0.336863,64,7056,1,62,375,Tesla C2050,96,16,4,17,1,0,6002,27648,0,1536,1,12,1,96,8,1,0.336924,1000,0,24,1,
2,1,34560,78.6191,77.9901,9600,5,2,5,0,2,0.439533,64,8624,1,62,300,Tesla C2050,96,20,4,17,1,0,6002,34560,0,1920,1,12,1,96,10,1,0.439588,1000,0,24,1,
2,1,18432,109.773,107.724,5120,5,2,5,0,2,0.314771,64,5200,1,46,750,Tesla C2050,128,8,4,17,1,0,6002,18432,0,1024,1,12,1,128,4,1,0.314832,1000,0,24,1,
2,1,27648,105.143,103.18,7680,5,2,5,0,2,0.328635,64,7280,1,46,500,Tesla C2050,128,12,4,17,1,0,6002,27648,0,1536,1,12,1,128,6,1,0.328696,1000,0,24,1,
2,1,36864,80.5084,79.0055,10240,5,2,5,0,2,0.429215,64,9360,1,46,375,Tesla C2050,128,16,4,17,1,0,6002,36864,0,2048,1,12,1,128,8,1,0.429272,1000,0,24,1,
2,1,9216,116.729,166.015,1280,5,2,5,0,4,0.296008,64,1360,1,200,1000,Tesla C2050,30,6,4,19,1,0,6004,6480,256,256,2,12,1,32,4,0.703125,0.296069,1000,1280,48,1,
2,1,13824,126.652,162.114,1920,5,2,5,0,4,0.272813,64,1904,1,200,600,Tesla C2050,30,10,4,19,1,0,6004,10800,384,384,2,12,1,32,6,0.78125,0.272874,1000,1920,48,1,
2,1,18432,128.62,156.585,2560,5,2,5,0,4,0.268641,64,2448,1,200,428,Tesla C2050,30,14,4,19,1,0,6004,15120,512,512,2,12,1,32,8,0.820312,0.268698,1000,2560,48,1,
2,1,23040,132.165,156.483,3200,5,2,5,0,4,0.261428,64,2992,1,200,333,Tesla C2050,30,18,4,19,1,0,6004,19440,640,640,2,12,1,32,10,0.84375,0.261492,1000,3200,48,1,
2,1,27648,132.823,154.145,3840,5,2,5,0,4,0.260133,64,3536,1,200,272,Tesla C2050,30,22,4,19,1,0,6004,23760,768,768,2,12,1,32,12,0.859375,0.260196,1000,3840,48,1,
2,1,18432,120.442,164.444,2560,5,2,5,0,4,0.286881,64,2640,1,96,1000,Tesla C2050,62,6,4,19,1,0,6004,13392,512,512,2,12,1,64,4,0.726562,0.286943,1000,2560,48,1,
2,1,27648,124.637,153.153,3840,5,2,5,0,4,0.277224,64,3696,1,96,600,Tesla C2050,62,10,4,19,1,0,6004,22320,768,768,2,12,1,64,6,0.807292,0.277286,1000,3840,48,1,
2,1,36864,135.053,157.84,5120,5,2,5,0,4,0.255837,64,4752,1,96,428,Tesla C2050,62,14,4,19,1,0,6004,31248,1024,1024,2,12,1,64,8,0.847656,0.255899,1000,5120,48,1,
2,1,46080,136.665,155.339,6400,5,2,5,0,4,0.25282,64,5808,1,96,333,Tesla C2050,62,18,4,19,1,0,6004,40176,1280,1280,2,12,1,64,10,0.871875,0.252881,1000,6400,48,1,
2,1,55296,139.393,155.299,7680,5,2,5,0,4,0.247871,64,6864,1,96,272,Tesla C2050,62,22,4,19,1,0,6004,49104,1536,1536,2,12,1,64,12,0.888021,0.247933,1000,7680,48,1,
2,1,27648,114.673,154.12,3840,5,2,5,0,4,0.30132,64,3920,1,63,1000,Tesla C2050,94,6,4,19,1,0,6004,20304,768,768,2,12,1,96,4,0.734375,0.301379,1000,3840,48,1,
2,1,41472,129.645,156.818,5760,5,2,5,0,4,0.266513,64,5488,1,63,600,Tesla C2050,94,10,4,19,1,0,6004,33840,1152,1152,2,12,1,96,6,0.815972,0.266575,1000,5760,48,1,
2,1,55296,135.145,155.479,7680,5,2,5,0,4,0.255665,64,7056,1,63,428,Tesla C2050,94,14,4,19,1,0,6004,47376,1536,1536,2,12,1,96,8,0.856771,0.255726,1000,7680,48,1,
2,1,69120,103.014,115.26,9600,5,2,5,0,4,0.335428,64,8624,1,63,333,Tesla C2050,94,18,4,19,1,0,6004,60912,1920,1920,2,12,1,96,10,0.88125,0.33549,1000,9600,48,1,
2,1,36864,120.209,160.706,5120,5,2,5,0,4,0.287438,64,5200,1,47,1000,Tesla C2050,126,6,4,19,1,0,6004,27216,1024,1024,2,12,1,128,4,0.738281,0.287499,1000,5120,48,1,
2,1,55296,131.789,158.569,7680,5,2,5,0,4,0.262174,64,7280,1,47,600,Tesla C2050,126,10,4,19,1,0,6004,45360,1536,1536,2,12,1,128,6,0.820312,0.262237,1000,7680,48,1,
2,1,73728,101.345,116.287,10240,5,2,5,0,4,0.340044,64,9360,1,47,428,Tesla C2050,126,14,4,19,1,0,5996,63504,2048,2048,2,12,1,128,8,0.861328,0.340105,1000,10240,48,1,
2,1,13824,89.403,204.077,1280,5,2,5,0,4,0.386505,64,1360,1,214,1500,Tesla C2050,28,4,4,18,1,0,6006,6048,512,256,3,12,1,32,4,0.4375,0.386564,1000,2560,48,1,
2,1,20736,113.826,194.87,1920,5,2,5,0,4,0.303565,64,1904,1,214,750,Tesla C2050,28,8,4,18,1,0,6006,12096,768,384,3,12,1,32,6,0.583333,0.303622,1000,3840,48,1,
2,1,27648,123.703,188.249,2560,5,2,5,0,4,0.279317,64,2448,1,214,500,Tesla C2050,28,12,4,19,1,0,6006,18144,1024,512,3,12,1,32,8,0.65625,0.279378,1000,5120,48,1,
2,1,34560,127.918,182.497,3200,5,2,5,0,4,0.27011,64,2992,1,214,375,Tesla C2050,28,16,4,18,1,0,6006,24192,1280,640,3,12,1,32,10,0.7,0.270172,1000,6400,48,1,
2,1,41472,130.854,179.218,3840,5,2,5,0,4,0.26404,64,3536,1,214,300,Tesla C2050,28,20,4,19,1,0,6006,30240,1536,768,3,12,1,32,12,0.729167,0.264111,1000,7680,48,1,
